,Habitat,SiteName,Date,npoints,TimePoint,Label,n,cover,Label_General,Label_Suscep
825,Patch Reef,Curlew Patch,19/05/2022,800,May-22,Dicsp,18,2.25,Macroalgae,x
826,Patch Reef,Curlew Patch,19/05/2022,800,May-22,ENSP,0,0,Sponge,x
827,Patch Reef,Curlew Patch,19/05/2022,800,May-22,EUNI,0,0,Octocoral,x
828,Patch Reef,Curlew Patch,19/05/2022,800,May-22,GORGO,0,0,Octocoral,x
829,Patch Reef,Curlew Patch,19/05/2022,800,May-22,GVEN,9,1.125,Octocoral,x
830,Patch Reef,Curlew Patch,19/05/2022,800,May-22,Hal_spp,2,0.25,Macroalgae,x
831,Patch Reef,Curlew Patch,19/05/2022,800,May-22,LSUB_RUB,29,3.625,Rubble,x
832,Patch Reef,Curlew Patch,19/05/2022,800,May-22,Lob_spp,0,0,Macroalgae,x
833,Patch Reef,Curlew Patch,19/05/2022,800,May-22,MALC,1,0.125,All Stony Coral,x
834,Patch Reef,Curlew Patch,19/05/2022,800,May-22,MCAV,1,0.125,All Stony Coral,SCTLD Suscep. Spp.
835,Patch Reef,Curlew Patch,19/05/2022,800,May-22,MCOM,1,0.125,All Stony Coral,x
836,Patch Reef,Curlew Patch,19/05/2022,800,May-22,MURI,0,0,Octocoral,x
837,Patch Reef,Curlew Patch,19/05/2022,800,May-22,MURO,0,0,Octocoral,x
838,Patch Reef,Curlew Patch,19/05/2022,800,May-22,Macro,250,31.25,Macroalgae,x
839,Patch Reef,Curlew Patch,19/05/2022,800,May-22,OANN,0,0,All Stony Coral,SCTLD Suscep. Spp.
840,Patch Reef,Curlew Patch,19/05/2022,800,May-22,OFAV,0,0,All Stony Coral,SCTLD Suscep. Spp.
841,Patch Reef,Curlew Patch,19/05/2022,800,May-22,Other Inv,1,0.125,Other Encrusting Invert,x
842,Patch Reef,Curlew Patch,19/05/2022,800,May-22,PALY,0,0,Other Encrusting Invert,x
843,Patch Reef,Curlew Patch,19/05/2022,800,May-22,PAST,9,1.125,All Stony Coral,x
844,Patch Reef,Curlew Patch,19/05/2022,800,May-22,PPOR,2,0.25,All Stony Coral,x
845,Patch Reef,Curlew Patch,19/05/2022,800,May-22,PSEUGORG,0,0,Octocoral,x
846,Patch Reef,Curlew Patch,19/05/2022,800,May-22,PSTR,0,0,All Stony Coral,SCTLD Suscep. Spp.
847,Patch Reef,Curlew Patch,19/05/2022,800,May-22,PTER,0,0,Octocoral,x
848,Patch Reef,Curlew Patch,19/05/2022,800,May-22,SHAD,2,0.25,Unidentified,x
849,Patch Reef,Curlew Patch,19/05/2022,800,May-22,SINT,0,0,All Stony Coral,SCTLD Suscep. Spp.
850,Patch Reef,Curlew Patch,19/05/2022,800,May-22,SINT,0,0,All Stony Coral,SCTLD Suscep. Spp.
851,Patch Reef,Curlew Patch,19/05/2022,800,May-22,SPONGB,0,0,Sponge,x
852,Patch Reef,Curlew Patch,19/05/2022,800,May-22,SPONGR,0,0,Sponge,x
853,Patch Reef,Curlew Patch,19/05/2022,800,May-22,SPONGV,1,0.125,Sponge,x
854,Patch Reef,Curlew Patch,19/05/2022,800,May-22,SPTU,21,2.625,Sponge,x
855,Patch Reef,Curlew Patch,19/05/2022,800,May-22,SRAD,0,0,All Stony Coral,x
856,Patch Reef,Curlew Patch,19/05/2022,800,May-22,SSID,13,1.625,All Stony Coral,SCTLD Suscep. Spp.
857,Patch Reef,Curlew Patch,19/05/2022,800,May-22,Sand,71,8.875,Sand,x
858,Patch Reef,Curlew Patch,19/05/2022,800,May-22,SpgOth,16,2,Sponge,x
859,Patch Reef,Curlew Patch,19/05/2022,800,May-22,TAPE,26,3.25,Unidentified,x
860,Patch Reef,Curlew Patch,19/05/2022,800,May-22,THAL,10,1.25,Thalassia,x
861,Patch Reef,Curlew Patch,19/05/2022,800,May-22,Tk Tf,122,15.25,Turf Algae,x
862,Patch Reef,Curlew Patch,19/05/2022,800,May-22,Tn Tf,127,15.875,Turf Algae,x
863,Patch Reef,Curlew Patch,19/05/2022,800,May-22,Turbin,24,3,Macroalgae,x
864,Patch Reef,Curlew Patch,19/05/2022,800,May-22,Unk,1,0.125,Unidentified,x
865,Patch Reef,Curlew Patch,01/10/2019,800,Oct-19,AAGA,4,0.5,All Stony Coral,x
866,Patch Reef,Curlew Patch,01/10/2019,800,Oct-19,ACER,0,0,All Stony Coral,x
867,Patch Reef,Curlew Patch,01/10/2019,800,Oct-19,AGAR,0,0,All Stony Coral,x
868,Patch Reef,Curlew Patch,01/10/2019,800,Oct-19,ALAM,0,0,All Stony Coral,x
869,Patch Reef,Curlew Patch,01/10/2019,800,Oct-19,ANTI,1,0.125,Octocoral,x
870,Patch Reef,Curlew Patch,01/10/2019,800,Oct-19,ATEN,38,4.75,All Stony Coral,x
871,Patch Reef,Curlew Patch,01/10/2019,800,Oct-19,BRAN-CALC,0,0,Macroalgae,x
872,Patch Reef,Curlew Patch,01/10/2019,800,Oct-19,BRIA,0,0,Octocoral,x
873,Patch Reef,Curlew Patch,01/10/2019,800,Oct-19,CCA 1,2,0.25,Hard Substrate,x
874,Patch Reef,Curlew Patch,01/10/2019,800,Oct-19,CLIONI,0,0,Sponge,x
875,Patch Reef,Curlew Patch,01/10/2019,800,Oct-19,CNAT,0,0,All Stony Coral,SCTLD Suscep. Spp.
876,Patch Reef,Curlew Patch,01/10/2019,800,Oct-19,CYAN,0,0,Cyanobacteria,x
877,Patch Reef,Curlew Patch,01/10/2019,800,Oct-19,Cyan red,1,0.125,Cyanobacteria,x
878,Patch Reef,Curlew Patch,01/10/2019,800,Oct-19,DLAB,0,0,All Stony Coral,SCTLD Suscep. Spp.
879,Patch Reef,Curlew Patch,01/10/2019,800,Oct-19,Dicsp,50,6.25,Macroalgae,x
880,Patch Reef,Curlew Patch,01/10/2019,800,Oct-19,ENSP,0,0,Sponge,x
881,Patch Reef,Curlew Patch,01/10/2019,800,Oct-19,EUNI,0,0,Octocoral,x
882,Patch Reef,Curlew Patch,01/10/2019,800,Oct-19,GORGO,0,0,Octocoral,x
883,Patch Reef,Curlew Patch,01/10/2019,800,Oct-19,GVEN,0,0,Octocoral,x
884,Patch Reef,Curlew Patch,01/10/2019,800,Oct-19,Hal_spp,9,1.125,Macroalgae,x
885,Patch Reef,Curlew Patch,01/10/2019,800,Oct-19,LSUB_RUB,47,5.875,Rubble,x
886,Patch Reef,Curlew Patch,01/10/2019,800,Oct-19,Lob_spp,0,0,Macroalgae,x
887,Patch Reef,Curlew Patch,01/10/2019,800,Oct-19,MALC,3,0.375,All Stony Coral,x
888,Patch Reef,Curlew Patch,01/10/2019,800,Oct-19,MCAV,14,1.75,All Stony Coral,SCTLD Suscep. Spp.
889,Patch Reef,Curlew Patch,01/10/2019,800,Oct-19,MCOM,8,1,All Stony Coral,x
890,Patch Reef,Curlew Patch,01/10/2019,800,Oct-19,MURI,0,0,Octocoral,x
891,Patch Reef,Curlew Patch,01/10/2019,800,Oct-19,MURO,0,0,Octocoral,x
892,Patch Reef,Curlew Patch,01/10/2019,800,Oct-19,Macro,267,33.375,Macroalgae,x
893,Patch Reef,Curlew Patch,01/10/2019,800,Oct-19,OANN,6,0.75,All Stony Coral,SCTLD Suscep. Spp.
894,Patch Reef,Curlew Patch,01/10/2019,800,Oct-19,OFAV,11,1.375,All Stony Coral,SCTLD Suscep. Spp.
895,Patch Reef,Curlew Patch,01/10/2019,800,Oct-19,Other Inv,5,0.625,Other Encrusting Invert,x
896,Patch Reef,Curlew Patch,01/10/2019,800,Oct-19,PALY,0,0,Other Encrusting Invert,x
897,Patch Reef,Curlew Patch,01/10/2019,800,Oct-19,PAST,4,0.5,All Stony Coral,x
898,Patch Reef,Curlew Patch,01/10/2019,800,Oct-19,PPOR,7,0.875,All Stony Coral,x
899,Patch Reef,Curlew Patch,01/10/2019,800,Oct-19,PSEUGORG,0,0,Octocoral,x
900,Patch Reef,Curlew Patch,01/10/2019,800,Oct-19,PSTR,0,0,All Stony Coral,SCTLD Suscep. Spp.
901,Patch Reef,Curlew Patch,01/10/2019,800,Oct-19,PTER,0,0,Octocoral,x
902,Patch Reef,Curlew Patch,01/10/2019,800,Oct-19,SHAD,4,0.5,Unidentified,x
903,Patch Reef,Curlew Patch,01/10/2019,800,Oct-19,SINT,0,0,All Stony Coral,SCTLD Suscep. Spp.
904,Patch Reef,Curlew Patch,01/10/2019,800,Oct-19,SINT,3,0.375,All Stony Coral,SCTLD Suscep. Spp.
905,Patch Reef,Curlew Patch,01/10/2019,800,Oct-19,SPONGB,0,0,Sponge,x
906,Patch Reef,Curlew Patch,01/10/2019,800,Oct-19,SPONGR,0,0,Sponge,x
907,Patch Reef,Curlew Patch,01/10/2019,800,Oct-19,SPONGV,3,0.375,Sponge,x
908,Patch Reef,Curlew Patch,01/10/2019,800,Oct-19,SPTU,16,2,Sponge,x
909,Patch Reef,Curlew Patch,01/10/2019,800,Oct-19,SRAD,0,0,All Stony Coral,x
910,Patch Reef,Curlew Patch,01/10/2019,800,Oct-19,SSID,30,3.75,All Stony Coral,SCTLD Suscep. Spp.
911,Patch Reef,Curlew Patch,01/10/2019,800,Oct-19,Sand,27,3.375,Sand,x
912,Patch Reef,Curlew Patch,01/10/2019,800,Oct-19,SpgOth,13,1.625,Sponge,x
913,Patch Reef,Curlew Patch,01/10/2019,800,Oct-19,TAPE,29,3.625,Unidentified,x
914,Patch Reef,Curlew Patch,01/10/2019,800,Oct-19,THAL,0,0,Thalassia,x
915,Patch Reef,Curlew Patch,01/10/2019,800,Oct-19,Tk Tf,128,16,Turf Algae,x
916,Patch Reef,Curlew Patch,01/10/2019,800,Oct-19,Tn Tf,46,5.75,Turf Algae,x
917,Patch Reef,Curlew Patch,01/10/2019,800,Oct-19,Turbin,23,2.875,Macroalgae,x
918,Patch Reef,Curlew Patch,01/10/2019,800,Oct-19,Unk,1,0.125,Unidentified,x
919,Patch Reef,Curlew Patch,03/12/2022,840,Dec-22,AAGA,0,0,All Stony Coral,x
920,Patch Reef,Curlew Patch,03/12/2022,840,Dec-22,ACER,0,0,All Stony Coral,x
921,Patch Reef,Curlew Patch,03/12/2022,840,Dec-22,AGAR,1,0.119047619,All Stony Coral,x
922,Patch Reef,Curlew Patch,03/12/2022,840,Dec-22,ALAM,0,0,All Stony Coral,x
923,Patch Reef,Curlew Patch,03/12/2022,840,Dec-22,ANTI,0,0,Octocoral,x
924,Patch Reef,Curlew Patch,03/12/2022,840,Dec-22,ATEN,45,5.357142857,All Stony Coral,x
925,Patch Reef,Curlew Patch,03/12/2022,840,Dec-22,BRAN-CALC,0,0,Macroalgae,x
926,Patch Reef,Curlew Patch,03/12/2022,840,Dec-22,BRIA,0,0,Octocoral,x
927,Patch Reef,Curlew Patch,03/12/2022,840,Dec-22,CCA 1,0,0,Hard Substrate,x
928,Patch Reef,Curlew Patch,03/12/2022,840,Dec-22,CLIONI,0,0,Sponge,x
929,Patch Reef,Curlew Patch,03/12/2022,840,Dec-22,CNAT,0,0,All Stony Coral,SCTLD Suscep. Spp.
930,Patch Reef,Curlew Patch,03/12/2022,840,Dec-22,CYAN,0,0,Cyanobacteria,x
931,Patch Reef,Curlew Patch,03/12/2022,840,Dec-22,Cyan red,0,0,Cyanobacteria,x
932,Patch Reef,Curlew Patch,03/12/2022,840,Dec-22,DLAB,0,0,All Stony Coral,SCTLD Suscep. Spp.
933,Patch Reef,Curlew Patch,03/12/2022,840,Dec-22,Dicsp,35,4.166666667,Macroalgae,x
934,Patch Reef,Curlew Patch,03/12/2022,840,Dec-22,ENSP,0,0,Sponge,x
935,Patch Reef,Curlew Patch,03/12/2022,840,Dec-22,EUNI,0,0,Octocoral,x
936,Patch Reef,Curlew Patch,03/12/2022,840,Dec-22,GORGO,3,0.357142857,Octocoral,x
937,Patch Reef,Curlew Patch,03/12/2022,840,Dec-22,GVEN,2,0.238095238,Octocoral,x
938,Patch Reef,Curlew Patch,03/12/2022,840,Dec-22,Hal_spp,2,0.238095238,Macroalgae,x
939,Patch Reef,Curlew Patch,03/12/2022,840,Dec-22,LSUB_RUB,101,12.02380952,Rubble,x
940,Patch Reef,Curlew Patch,03/12/2022,840,Dec-22,Lob_spp,0,0,Macroalgae,x
941,Patch Reef,Curlew Patch,03/12/2022,840,Dec-22,MALC,9,1.071428571,All Stony Coral,x
942,Patch Reef,Curlew Patch,03/12/2022,840,Dec-22,MCAV,0,0,All Stony Coral,SCTLD Suscep. Spp.
943,Patch Reef,Curlew Patch,03/12/2022,840,Dec-22,MCOM,6,0.714285714,All Stony Coral,x
944,Patch Reef,Curlew Patch,03/12/2022,840,Dec-22,MURI,0,0,Octocoral,x
945,Patch Reef,Curlew Patch,03/12/2022,840,Dec-22,MURO,0,0,Octocoral,x
946,Patch Reef,Curlew Patch,03/12/2022,840,Dec-22,Macro,229,27.26190476,Macroalgae,x
947,Patch Reef,Curlew Patch,03/12/2022,840,Dec-22,OANN,8,0.952380952,All Stony Coral,SCTLD Suscep. Spp.
948,Patch Reef,Curlew Patch,03/12/2022,840,Dec-22,OFAV,7,0.833333333,All Stony Coral,SCTLD Suscep. Spp.
949,Patch Reef,Curlew Patch,03/12/2022,840,Dec-22,Other Inv,0,0,Other Encrusting Invert,x
950,Patch Reef,Curlew Patch,03/12/2022,840,Dec-22,PALY,0,0,Other Encrusting Invert,x
951,Patch Reef,Curlew Patch,03/12/2022,840,Dec-22,PAST,3,0.357142857,All Stony Coral,x
952,Patch Reef,Curlew Patch,03/12/2022,840,Dec-22,PPOR,2,0.238095238,All Stony Coral,x
953,Patch Reef,Curlew Patch,03/12/2022,840,Dec-22,PSEUGORG,0,0,Octocoral,x
954,Patch Reef,Curlew Patch,03/12/2022,840,Dec-22,PSTR,0,0,All Stony Coral,SCTLD Suscep. Spp.
955,Patch Reef,Curlew Patch,03/12/2022,840,Dec-22,PTER,0,0,Octocoral,x
956,Patch Reef,Curlew Patch,03/12/2022,840,Dec-22,SHAD,0,0,Unidentified,x
957,Patch Reef,Curlew Patch,03/12/2022,840,Dec-22,SINT,2,0.238095238,All Stony Coral,SCTLD Suscep. Spp.
958,Patch Reef,Curlew Patch,03/12/2022,840,Dec-22,SINT,3,0.357142857,All Stony Coral,SCTLD Suscep. Spp.
959,Patch Reef,Curlew Patch,03/12/2022,840,Dec-22,SPONGB,0,0,Sponge,x
960,Patch Reef,Curlew Patch,03/12/2022,840,Dec-22,SPONGR,0,0,Sponge,x
961,Patch Reef,Curlew Patch,03/12/2022,840,Dec-22,SPONGV,0,0,Sponge,x
962,Patch Reef,Curlew Patch,03/12/2022,840,Dec-22,SPTU,26,3.095238095,Sponge,x
963,Patch Reef,Curlew Patch,03/12/2022,840,Dec-22,SRAD,0,0,All Stony Coral,x
964,Patch Reef,Curlew Patch,03/12/2022,840,Dec-22,SSID,14,1.666666667,All Stony Coral,SCTLD Suscep. Spp.
965,Patch Reef,Curlew Patch,03/12/2022,840,Dec-22,Sand,92,10.95238095,Sand,x
966,Patch Reef,Curlew Patch,03/12/2022,840,Dec-22,SpgOth,13,1.547619048,Sponge,x
967,Patch Reef,Curlew Patch,03/12/2022,840,Dec-22,TAPE,21,2.5,Unidentified,x
968,Patch Reef,Curlew Patch,03/12/2022,840,Dec-22,THAL,1,0.119047619,Thalassia,x
969,Patch Reef,Curlew Patch,03/12/2022,840,Dec-22,Tk Tf,117,13.92857143,Turf Algae,x
970,Patch Reef,Curlew Patch,03/12/2022,840,Dec-22,Tn Tf,88,10.47619048,Turf Algae,x
971,Patch Reef,Curlew Patch,03/12/2022,840,Dec-22,Turbin,8,0.952380952,Macroalgae,x
972,Patch Reef,Curlew Patch,03/12/2022,840,Dec-22,Unk,2,0.238095238,Unidentified,x
973,Patch Reef,House Reef,11/12/2022,840,Dec-22,AAGA,0,0,All Stony Coral,x
974,Patch Reef,House Reef,11/12/2022,840,Dec-22,ACER,0,0,All Stony Coral,x
975,Patch Reef,House Reef,11/12/2022,840,Dec-22,AGAR,0,0,All Stony Coral,x
976,Patch Reef,House Reef,11/12/2022,840,Dec-22,ALAM,0,0,All Stony Coral,x
977,Patch Reef,House Reef,11/12/2022,840,Dec-22,ANTI,12,1.428571429,Octocoral,x
978,Patch Reef,House Reef,11/12/2022,840,Dec-22,ATEN,15,1.785714286,All Stony Coral,x
979,Patch Reef,House Reef,11/12/2022,840,Dec-22,BRAN-CALC,0,0,Macroalgae,x
980,Patch Reef,House Reef,11/12/2022,840,Dec-22,BRIA,0,0,Octocoral,x
981,Patch Reef,House Reef,11/12/2022,840,Dec-22,CCA 1,12,1.428571429,Hard Substrate,x
982,Patch Reef,House Reef,11/12/2022,840,Dec-22,CLIONI,1,0.119047619,Sponge,x
983,Patch Reef,House Reef,11/12/2022,840,Dec-22,CNAT,0,0,All Stony Coral,SCTLD Suscep. Spp.
984,Patch Reef,House Reef,11/12/2022,840,Dec-22,CYAN,0,0,Cyanobacteria,x
985,Patch Reef,House Reef,11/12/2022,840,Dec-22,Cyan red,0,0,Cyanobacteria,x
986,Patch Reef,House Reef,11/12/2022,840,Dec-22,DLAB,0,0,All Stony Coral,SCTLD Suscep. Spp.
987,Patch Reef,House Reef,11/12/2022,840,Dec-22,Dicsp,0,0,Macroalgae,x
988,Patch Reef,House Reef,11/12/2022,840,Dec-22,ENSP,0,0,Sponge,x
989,Patch Reef,House Reef,11/12/2022,840,Dec-22,EUNI,0,0,Octocoral,x
990,Patch Reef,House Reef,11/12/2022,840,Dec-22,GORGO,39,4.642857143,Octocoral,x
991,Patch Reef,House Reef,11/12/2022,840,Dec-22,GVEN,6,0.714285714,Octocoral,x
992,Patch Reef,House Reef,11/12/2022,840,Dec-22,Hal_spp,1,0.119047619,Macroalgae,x
993,Patch Reef,House Reef,11/12/2022,840,Dec-22,LSUB_RUB,83,9.880952381,Rubble,x
994,Patch Reef,House Reef,11/12/2022,840,Dec-22,Lob_spp,0,0,Macroalgae,x
995,Patch Reef,House Reef,11/12/2022,840,Dec-22,MALC,6,0.714285714,All Stony Coral,x
996,Patch Reef,House Reef,11/12/2022,840,Dec-22,MCAV,0,0,All Stony Coral,SCTLD Suscep. Spp.
997,Patch Reef,House Reef,11/12/2022,840,Dec-22,MCOM,0,0,All Stony Coral,x
998,Patch Reef,House Reef,11/12/2022,840,Dec-22,MURI,0,0,Octocoral,x
999,Patch Reef,House Reef,11/12/2022,840,Dec-22,MURO,0,0,Octocoral,x
1000,Patch Reef,House Reef,11/12/2022,840,Dec-22,Macro,20,2.380952381,Macroalgae,x
1001,Patch Reef,House Reef,11/12/2022,840,Dec-22,OANN,9,1.071428571,All Stony Coral,SCTLD Suscep. Spp.
1002,Patch Reef,House Reef,11/12/2022,840,Dec-22,OFAV,0,0,All Stony Coral,SCTLD Suscep. Spp.
1003,Patch Reef,House Reef,11/12/2022,840,Dec-22,Other Inv,0,0,Other Encrusting Invert,x
1004,Patch Reef,House Reef,11/12/2022,840,Dec-22,PALY,0,0,Other Encrusting Invert,x
1005,Patch Reef,House Reef,11/12/2022,840,Dec-22,PAST,2,0.238095238,All Stony Coral,x
1006,Patch Reef,House Reef,11/12/2022,840,Dec-22,PPOR,0,0,All Stony Coral,x
1007,Patch Reef,House Reef,11/12/2022,840,Dec-22,PSEUGORG,0,0,Octocoral,x
1008,Patch Reef,House Reef,11/12/2022,840,Dec-22,PSTR,4,0.476190476,All Stony Coral,SCTLD Suscep. Spp.
1009,Patch Reef,House Reef,11/12/2022,840,Dec-22,PTER,0,0,Octocoral,x
1010,Patch Reef,House Reef,11/12/2022,840,Dec-22,SHAD,0,0,Unidentified,x
1011,Patch Reef,House Reef,11/12/2022,840,Dec-22,SINT,0,0,All Stony Coral,SCTLD Suscep. Spp.
1012,Patch Reef,House Reef,11/12/2022,840,Dec-22,SINT,1,0.119047619,All Stony Coral,SCTLD Suscep. Spp.
1013,Patch Reef,House Reef,11/12/2022,840,Dec-22,SPONGB,0,0,Sponge,x
1014,Patch Reef,House Reef,11/12/2022,840,Dec-22,SPONGR,0,0,Sponge,x
1015,Patch Reef,House Reef,11/12/2022,840,Dec-22,SPONGV,0,0,Sponge,x
1016,Patch Reef,House Reef,11/12/2022,840,Dec-22,SPTU,3,0.357142857,Sponge,x
1017,Patch Reef,House Reef,11/12/2022,840,Dec-22,SRAD,4,0.476190476,All Stony Coral,x
1018,Patch Reef,House Reef,11/12/2022,840,Dec-22,SSID,21,2.5,All Stony Coral,SCTLD Suscep. Spp.
1019,Patch Reef,House Reef,11/12/2022,840,Dec-22,Sand,62,7.380952381,Sand,x
1020,Patch Reef,House Reef,11/12/2022,840,Dec-22,SpgOth,2,0.238095238,Sponge,x
1021,Patch Reef,House Reef,11/12/2022,840,Dec-22,TAPE,15,1.785714286,Unidentified,x
1022,Patch Reef,House Reef,11/12/2022,840,Dec-22,THAL,0,0,Thalassia,x
1023,Patch Reef,House Reef,11/12/2022,840,Dec-22,Tk Tf,61,7.261904762,Turf Algae,x
1024,Patch Reef,House Reef,11/12/2022,840,Dec-22,Tn Tf,458,54.52380952,Turf Algae,x
1025,Patch Reef,House Reef,11/12/2022,840,Dec-22,Turbin,0,0,Macroalgae,x
1026,Patch Reef,House Reef,11/12/2022,840,Dec-22,Unk,3,0.357142857,Unidentified,x
1027,Patch Reef,House Reef,21/05/2022,840,May-22,AAGA,1,0.119047619,All Stony Coral,x
1028,Patch Reef,House Reef,21/05/2022,840,May-22,ACER,0,0,All Stony Coral,x
1029,Patch Reef,House Reef,21/05/2022,840,May-22,AGAR,0,0,All Stony Coral,x
1030,Patch Reef,House Reef,21/05/2022,840,May-22,ALAM,0,0,All Stony Coral,x
1031,Patch Reef,House Reef,21/05/2022,840,May-22,ANTI,34,4.047619048,Octocoral,x
1032,Patch Reef,House Reef,21/05/2022,840,May-22,ATEN,7,0.833333333,All Stony Coral,x
1033,Patch Reef,House Reef,21/05/2022,840,May-22,BRAN-CALC,0,0,Macroalgae,x
1034,Patch Reef,House Reef,21/05/2022,840,May-22,BRIA,5,0.595238095,Octocoral,x
1035,Patch Reef,House Reef,21/05/2022,840,May-22,CCA 1,3,0.357142857,Hard Substrate,x
1036,Patch Reef,House Reef,21/05/2022,840,May-22,CLIONI,3,0.357142857,Sponge,x
1037,Patch Reef,House Reef,21/05/2022,840,May-22,CNAT,0,0,All Stony Coral,SCTLD Suscep. Spp.
1038,Patch Reef,House Reef,21/05/2022,840,May-22,CYAN,0,0,Cyanobacteria,x
1039,Patch Reef,House Reef,21/05/2022,840,May-22,Cyan red,0,0,Cyanobacteria,x
1040,Patch Reef,House Reef,21/05/2022,840,May-22,DLAB,0,0,All Stony Coral,SCTLD Suscep. Spp.
1041,Patch Reef,House Reef,21/05/2022,840,May-22,Dicsp,9,1.071428571,Macroalgae,x
1042,Patch Reef,House Reef,21/05/2022,840,May-22,ENSP,0,0,Sponge,x
1043,Patch Reef,House Reef,21/05/2022,840,May-22,EUNI,4,0.476190476,Octocoral,x
1044,Patch Reef,House Reef,21/05/2022,840,May-22,GORGO,27,3.214285714,Octocoral,x
1045,Patch Reef,House Reef,21/05/2022,840,May-22,GVEN,1,0.119047619,Octocoral,x
1046,Patch Reef,House Reef,21/05/2022,840,May-22,Hal_spp,2,0.238095238,Macroalgae,x
1047,Patch Reef,House Reef,21/05/2022,840,May-22,LSUB_RUB,94,11.19047619,Rubble,x
1048,Patch Reef,House Reef,21/05/2022,840,May-22,Lob_spp,0,0,Macroalgae,x
1049,Patch Reef,House Reef,21/05/2022,840,May-22,MALC,8,0.952380952,All Stony Coral,x
1050,Patch Reef,House Reef,21/05/2022,840,May-22,MCAV,0,0,All Stony Coral,SCTLD Suscep. Spp.
1051,Patch Reef,House Reef,21/05/2022,840,May-22,MCOM,0,0,All Stony Coral,x
1052,Patch Reef,House Reef,21/05/2022,840,May-22,MURI,0,0,Octocoral,x
1053,Patch Reef,House Reef,21/05/2022,840,May-22,MURO,0,0,Octocoral,x
1054,Patch Reef,House Reef,21/05/2022,840,May-22,Macro,63,7.5,Macroalgae,x
1055,Patch Reef,House Reef,21/05/2022,840,May-22,OANN,26,3.095238095,All Stony Coral,SCTLD Suscep. Spp.
1056,Patch Reef,House Reef,21/05/2022,840,May-22,OFAV,0,0,All Stony Coral,SCTLD Suscep. Spp.
1057,Patch Reef,House Reef,21/05/2022,840,May-22,Other Inv,1,0.119047619,Other Encrusting Invert,x
1058,Patch Reef,House Reef,21/05/2022,840,May-22,PALY,2,0.238095238,Other Encrusting Invert,x
1059,Patch Reef,House Reef,21/05/2022,840,May-22,PAST,0,0,All Stony Coral,x
1060,Patch Reef,House Reef,21/05/2022,840,May-22,PPOR,1,0.119047619,All Stony Coral,x
1061,Patch Reef,House Reef,21/05/2022,840,May-22,PSEUGORG,17,2.023809524,Octocoral,x
1062,Patch Reef,House Reef,21/05/2022,840,May-22,PSTR,3,0.357142857,All Stony Coral,SCTLD Suscep. Spp.
1063,Patch Reef,House Reef,21/05/2022,840,May-22,PTER,0,0,Octocoral,x
1064,Patch Reef,House Reef,21/05/2022,840,May-22,SHAD,0,0,Unidentified,x
1065,Patch Reef,House Reef,21/05/2022,840,May-22,SINT,0,0,All Stony Coral,SCTLD Suscep. Spp.
1066,Patch Reef,House Reef,21/05/2022,840,May-22,SINT,0,0,All Stony Coral,SCTLD Suscep. Spp.
1067,Patch Reef,House Reef,21/05/2022,840,May-22,SPONGB,0,0,Sponge,x
1068,Patch Reef,House Reef,21/05/2022,840,May-22,SPONGR,0,0,Sponge,x
1069,Patch Reef,House Reef,21/05/2022,840,May-22,SPONGV,0,0,Sponge,x
1070,Patch Reef,House Reef,21/05/2022,840,May-22,SPTU,2,0.238095238,Sponge,x
1071,Patch Reef,House Reef,21/05/2022,840,May-22,SRAD,1,0.119047619,All Stony Coral,x
1072,Patch Reef,House Reef,21/05/2022,840,May-22,SSID,15,1.785714286,All Stony Coral,SCTLD Suscep. Spp.
1073,Patch Reef,House Reef,21/05/2022,840,May-22,Sand,99,11.78571429,Sand,x
1074,Patch Reef,House Reef,21/05/2022,840,May-22,SpgOth,5,0.595238095,Sponge,x
1075,Patch Reef,House Reef,21/05/2022,840,May-22,TAPE,42,5,Unidentified,x
1076,Patch Reef,House Reef,21/05/2022,840,May-22,THAL,0,0,Thalassia,x
1077,Patch Reef,House Reef,21/05/2022,840,May-22,Tk Tf,73,8.69047619,Turf Algae,x
1078,Patch Reef,House Reef,21/05/2022,840,May-22,Tn Tf,288,34.28571429,Turf Algae,x
1079,Patch Reef,House Reef,21/05/2022,840,May-22,Turbin,2,0.238095238,Macroalgae,x
1080,Patch Reef,House Reef,21/05/2022,840,May-22,Unk,2,0.238095238,Unidentified,x
1081,Patch Reef,House Reef,01/10/2019,840,Oct-19,AAGA,0,0,All Stony Coral,x
1082,Patch Reef,House Reef,01/10/2019,840,Oct-19,ACER,0,0,All Stony Coral,x
1083,Patch Reef,House Reef,01/10/2019,840,Oct-19,AGAR,0,0,All Stony Coral,x
1084,Patch Reef,House Reef,01/10/2019,840,Oct-19,ALAM,0,0,All Stony Coral,x
1085,Patch Reef,House Reef,01/10/2019,840,Oct-19,ANTI,22,2.619047619,Octocoral,x
1086,Patch Reef,House Reef,01/10/2019,840,Oct-19,ATEN,14,1.666666667,All Stony Coral,x
1087,Patch Reef,House Reef,01/10/2019,840,Oct-19,BRAN-CALC,1,0.119047619,Macroalgae,x
1088,Patch Reef,House Reef,01/10/2019,840,Oct-19,BRIA,14,1.666666667,Octocoral,x
1089,Patch Reef,House Reef,01/10/2019,840,Oct-19,CCA 1,1,0.119047619,Hard Substrate,x
1090,Patch Reef,House Reef,01/10/2019,840,Oct-19,CLIONI,1,0.119047619,Sponge,x
1091,Patch Reef,House Reef,01/10/2019,840,Oct-19,CNAT,0,0,All Stony Coral,SCTLD Suscep. Spp.
